frame,time_s,x,y
179,5.966666666666667,144.0,303.0
180,6.0,99.0,328.0
181,6.033333333333333,59.0,401.0
182,6.066666666666666,23.0,418.0
183,6.1,346.0,955.0
184,6.133333333333334,327.0,1009.0
185,6.166666666666667,387.0,969.0
186,6.2,510.0,935.0
187,6.233333333333333,660.0,941.0
188,6.266666666666667,1266.0,1163.0
189,6.3,1078.0,874.0
190,6.333333333333333,1208.0,672.0
191,6.366666666666666,1142.0,461.0
192,6.4,971.0,362.0
193,6.433333333333334,798.0,399.0
194,6.466666666666667,721.0,558.0
195,6.5,789.0,730.0
196,6.533333333333333,944.0,851.0
197,6.566666666666666,1108.0,868.0
198,6.6,1115.0,750.0
199,6.633333333333334,967.0,655.0
200,6.666666666666667,791.0,615.0
201,6.7,,
202,6.733333333333333,482.0,545.0
203,6.766666666666667,326.0,507.0
204,6.8,170.0,520.0
205,6.833333333333333,1255.0,1191.0
206,6.866666666666666,121.0,715.0
207,6.9,260.0,764.0
208,6.933333333333334,411.0,757.0
209,6.966666666666667,534.0,702.0
210,7.0,594.0,628.0
211,7.033333333333333,,
212,7.066666666666666,569.0,562.0
213,7.1,526.0,599.0
214,7.133333333333334,501.0,721.0
215,7.166666666666667,595.0,917.0
216,7.2,859.0,1033.0
217,7.233333333333333,1078.0,860.0
218,7.266666666666667,1022.0,602.0
219,7.3,824.0,498.0
220,7.333333333333333,676.0,618.0
221,7.366666666666666,743.0,831.0
222,7.4,946.0,949.0
223,7.433333333333334,1262.0,1210.0
224,7.466666666666667,1023.0,661.0
225,7.5,809.0,569.0
226,7.533333333333333,574.0,631.0
227,7.566666666666666,422.0,826.0
228,7.6,432.0,1048.0
229,7.633333333333334,604.0,1017.0
230,7.666666666666667,679.0,805.0
231,7.7,618.0,593.0
232,7.733333333333333,422.0,501.0
233,7.766666666666667,222.0,583.0
234,7.8,143.0,792.0
235,7.833333333333333,303.0,942.0
236,7.866666666666666,526.0,908.0
237,7.9,665.0,789.0
238,7.933333333333334,709.0,675.0
239,7.966666666666667,706.0,609.0
240,8.0,699.0,582.0
241,8.033333333333333,,
242,8.066666666666666,,
243,8.1,690.0,604.0
244,8.133333333333333,711.0,651.0
245,8.166666666666666,760.0,710.0
246,8.2,833.0,767.0
247,8.233333333333333,921.0,820.0
248,8.266666666666667,1017.0,862.0
249,8.3,1107.0,870.0
250,8.333333333333334,1122.0,817.0
251,8.366666666666667,1043.0,764.0
252,8.4,936.0,751.0
253,8.433333333333334,840.0,774.0
254,8.466666666666667,751.0,832.0
255,8.5,627.0,917.0
256,8.533333333333333,439.0,976.0
257,8.566666666666666,227.0,922.0
258,8.6,143.0,733.0
259,8.633333333333333,225.0,561.0
260,8.666666666666666,383.0,483.0
261,8.7,545.0,523.0
262,8.733333333333333,642.0,671.0
263,8.766666666666667,642.0,862.0
264,8.8,555.0,1032.0
265,8.833333333333334,415.0,1044.0
266,8.866666666666667,405.0,879.0
267,8.9,496.0,722.0
268,8.933333333333334,627.0,609.0
269,8.966666666666667,780.0,543.0
270,9.0,939.0,536.0
271,9.033333333333333,1084.0,600.0
272,9.066666666666666,1163.0,736.0
273,9.1,1100.0,876.0
274,9.133333333333333,938.0,922.0
275,9.166666666666666,783.0,899.0
276,9.2,665.0,847.0
277,9.233333333333333,581.0,805.0
278,9.266666666666667,503.0,791.0
279,9.3,412.0,810.0
280,9.333333333333334,319.0,863.0
281,9.366666666666667,267.0,942.0
282,9.4,312.0,979.0
283,9.433333333333334,390.0,936.0
284,9.466666666666667,458.0,870.0
285,9.5,82.0,61.0
286,9.533333333333333,555.0,755.0
287,9.566666666666666,590.0,715.0
288,9.6,618.0,695.0
289,9.633333333333333,652.0,697.0
290,9.666666666666666,701.0,720.0
291,9.7,771.0,765.0
292,9.733333333333333,856.0,838.0
293,9.766666666666667,926.0,943.0
294,9.8,912.0,1038.0
295,9.833333333333334,824.0,1011.0
296,9.866666666666667,757.0,915.0
297,9.9,715.0,815.0
298,9.933333333333334,692.0,727.0
299,9.966666666666667,682.0,654.0
300,10.0,685.0,599.0
301,10.033333333333333,1240.0,1211.0
302,10.066666666666666,,
303,10.1,730.0,559.0
304,10.133333333333333,750.0,579.0
305,10.166666666666666,771.0,625.0
306,10.2,783.0,714.0
307,10.233333333333333,743.0,854.0
308,10.266666666666667,611.0,998.0
309,10.3,400.0,1042.0
310,10.333333333333334,259.0,897.0
311,10.366666666666667,281.0,705.0
312,10.4,401.0,579.0
313,10.433333333333334,557.0,559.0
314,10.466666666666667,687.0,652.0
315,10.5,740.0,819.0
316,10.533333333333333,704.0,1002.0
317,10.566666666666666,566.0,1095.0
318,10.6,462.0,976.0
319,10.633333333333333,474.0,801.0
320,10.666666666666666,559.0,658.0
321,10.7,,
322,10.733333333333333,846.0,577.0
323,10.766666666666667,980.0,664.0
324,10.8,1051.0,821.0
325,10.833333333333334,991.0,989.0
326,10.866666666666667,811.0,1024.0
327,10.9,655.0,943.0
328,10.933333333333334,561.0,835.0
329,10.966666666666667,518.0,741.0
330,11.0,491.0,680.0
331,11.033333333333333,459.0,644.0
332,11.066666666666666,411.0,620.0
333,11.1,350.0,608.0
334,11.133333333333333,279.0,617.0
335,11.166666666666666,209.0,654.0
336,11.2,160.0,726.0
337,11.233333333333333,159.0,825.0
338,11.266666666666667,222.0,920.0
339,11.3,327.0,979.0
340,11.333333333333334,440.0,1008.0
341,11.366666666666667,542.0,1028.0
342,11.4,629.0,1050.0
343,11.433333333333334,698.0,1076.0
344,11.466666666666667,746.0,1092.0
345,11.5,780.0,1075.0
346,11.533333333333333,820.0,1038.0
347,11.566666666666666,872.0,999.0
348,11.6,934.0,968.0
349,11.633333333333333,1000.0,941.0
350,11.666666666666666,1064.0,913.0
351,11.7,1111.0,874.0
352,11.733333333333333,1126.0,829.0
353,11.766666666666667,1104.0,793.0
354,11.8,1058.0,780.0
355,11.833333333333334,1002.0,796.0
356,11.866666666666667,941.0,844.0
357,11.9,867.0,921.0
358,11.933333333333334,755.0,1016.0
359,11.966666666666667,588.0,1081.0
360,12.0,403.0,1045.0
361,12.033333333333333,288.0,912.0
362,12.066666666666666,260.0,771.0
363,12.1,279.0,662.0
364,12.133333333333333,319.0,592.0
365,12.166666666666666,362.0,553.0
366,12.2,402.0,540.0
367,12.233333333333333,435.0,541.0
368,12.266666666666667,461.0,554.0
369,12.3,480.0,571.0
370,12.333333333333334,491.0,595.0
371,12.366666666666667,492.0,627.0
372,12.4,488.0,681.0
373,12.433333333333334,494.0,765.0
374,12.466666666666667,532.0,881.0
375,12.5,631.0,1003.0
376,12.533333333333333,794.0,1072.0
377,12.566666666666666,943.0,996.0
378,12.6,981.0,842.0
379,12.633333333333333,937.0,705.0
380,12.666666666666666,787.0,686.0
381,12.7,749.0,581.0
382,12.733333333333333,,
383,12.766666666666667,550.0,640.0
384,12.8,471.0,730.0
385,12.833333333333334,425.0,860.0
386,12.866666666666667,442.0,1007.0
387,12.9,553.0,1093.0
388,12.933333333333334,680.0,1029.0
389,12.966666666666667,744.0,905.0
390,13.0,758.0,786.0
391,13.033333333333333,739.0,691.0
392,13.066666666666666,702.0,628.0
393,13.1,664.0,594.0
394,13.133333333333333,,
395,13.166666666666666,567.0,601.0
396,13.2,523.0,645.0
397,13.233333333333333,492.0,722.0
398,13.266666666666667,488.0,836.0
399,13.3,536.0,971.0
400,13.333333333333334,655.0,1081.0
401,13.366666666666667,810.0,1065.0
402,13.4,891.0,936.0
403,13.433333333333334,892.0,801.0
404,13.466666666666667,848.0,694.0
405,13.5,783.0,627.0
406,13.533333333333333,712.0,593.0
407,13.566666666666666,,
408,13.6,572.0,607.0
409,13.633333333333333,504.0,653.0
410,13.666666666666666,447.0,732.0
411,13.7,414.0,844.0
412,13.733333333333333,433.0,980.0
413,13.766666666666667,530.0,1086.0
414,13.8,670.0,1069.0
415,13.833333333333334,761.0,965.0
416,13.866666666666667,801.0,853.0
417,13.9,804.0,761.0
418,13.933333333333334,795.0,696.0
419,13.966666666666667,785.0,657.0
420,14.0,784.0,635.0
421,14.033333333333333,794.0,625.0
422,14.066666666666666,816.0,624.0
423,14.1,848.0,634.0
424,14.133333333333333,889.0,660.0
425,14.166666666666666,933.0,709.0
426,14.2,967.0,788.0
427,14.233333333333333,973.0,896.0
428,14.266666666666667,920.0,1012.0
429,14.3,797.0,1079.0
430,14.333333333333334,660.0,1055.0
431,14.366666666666667,558.0,989.0
432,14.4,489.0,926.0
433,14.433333333333334,438.0,883.0
434,14.466666666666667,395.0,865.0
435,14.5,353.0,873.0
436,14.533333333333333,321.0,907.0
437,14.566666666666666,310.0,961.0
438,14.6,338.0,1012.0
439,14.633333333333333,397.0,1037.0
440,14.666666666666666,466.0,1035.0
441,14.7,525.0,1027.0
442,14.733333333333333,574.0,1025.0
443,14.766666666666667,611.0,1037.0
444,14.8,638.0,1061.0
445,14.833333333333334,651.0,1090.0
446,14.866666666666667,651.0,1100.0
447,14.9,653.0,1084.0
448,14.933333333333334,670.0,1058.0
449,14.966666666666667,702.0,1039.0
450,15.0,745.0,1032.0
451,15.033333333333333,798.0,1037.0
452,15.066666666666666,861.0,1041.0
453,15.1,922.0,1031.0
454,15.133333333333333,966.0,998.0
455,15.166666666666666,978.0,954.0
456,15.2,960.0,920.0
457,15.233333333333333,930.0,909.0
458,15.266666666666667,889.0,923.0
459,15.3,839.0,962.0
460,15.333333333333334,772.0,1017.0
461,15.366666666666667,675.0,1072.0
462,15.4,551.0,1092.0
463,15.433333333333334,436.0,1049.0
464,15.466666666666667,364.0,968.0
465,15.5,332.0,889.0
466,15.533333333333333,323.0,832.0
467,15.566666666666666,323.0,799.0
468,15.6,326.0,793.0
469,15.633333333333333,328.0,812.0
470,15.666666666666666,335.0,855.0
471,15.7,356.0,922.0
472,15.733333333333333,404.0,1004.0
473,15.766666666666667,496.0,1075.0
474,15.8,618.0,1095.0
475,15.833333333333334,731.0,1061.0
476,15.866666666666667,815.0,1006.0
477,15.9,868.0,959.0
478,15.933333333333334,909.0,932.0
479,15.966666666666667,940.0,927.0
480,16.0,960.0,944.0
481,16.033333333333335,964.0,977.0
482,16.066666666666666,943.0,1015.0
483,16.1,896.0,1044.0
484,16.133333333333333,841.0,1057.0
485,16.166666666666668,784.0,1060.0
486,16.2,736.0,1065.0
487,16.233333333333334,697.0,1073.0
488,16.266666666666666,668.0,1087.0
489,16.3,647.0,1098.0
490,16.333333333333332,631.0,1100.0
491,16.366666666666667,611.0,1091.0
492,16.4,583.0,1078.0
493,16.433333333333334,545.0,1070.0
494,16.466666666666665,499.0,1065.0
495,16.5,449.0,1060.0
496,16.533333333333335,400.0,1047.0
497,16.566666666666666,365.0,1025.0
498,16.6,349.0,998.0
499,16.633333333333333,353.0,979.0
500,16.666666666666668,373.0,975.0
501,16.7,407.0,990.0
502,16.733333333333334,456.0,1021.0
503,16.766666666666666,524.0,1062.0
504,16.8,616.0,1093.0
505,16.833333333333332,719.0,1096.0
506,16.866666666666667,814.0,1064.0
507,16.9,881.0,1014.0
508,16.933333333333334,925.0,969.0
509,16.966666666666665,952.0,941.0
510,17.0,965.0,932.0
511,17.033333333333335,967.0,944.0
512,17.066666666666666,956.0,972.0
513,17.1,926.0,1012.0
514,17.133333333333333,874.0,1052.0
515,17.166666666666668,805.0,1080.0
516,17.2,728.0,1089.0
517,17.233333333333334,657.0,1086.0
518,17.266666666666666,597.0,1079.0
519,17.3,549.0,1075.0
520,17.333333333333332,1252.0,1148.0
521,17.366666666666667,488.0,1077.0
522,17.4,472.0,1075.0
523,17.433333333333334,464.0,1071.0
524,17.466666666666665,456.0,1067.0
525,17.5,449.0,1062.0
526,17.533333333333335,442.0,1062.0
527,17.566666666666666,438.0,1063.0
528,17.6,440.0,1063.0
529,17.633333333333333,450.0,1063.0
530,17.666666666666668,471.0,1065.0
531,17.7,505.0,1071.0
532,17.733333333333334,553.0,1080.0
533,17.766666666666666,611.0,1090.0
534,17.8,682.0,1096.0
535,17.833333333333332,755.0,1091.0
536,17.866666666666667,823.0,1071.0
537,17.9,877.0,1044.0
538,17.933333333333334,914.0,1015.0
539,17.966666666666665,936.0,995.0
540,18.0,941.0,988.0
541,18.033333333333335,934.0,996.0
542,18.066666666666666,1198.0,1213.0
543,18.1,875.0,1043.0
544,18.133333333333333,822.0,1071.0
545,18.166666666666668,756.0,1091.0
546,18.2,684.0,1096.0
547,18.233333333333334,616.0,1093.0
548,18.266666666666666,559.0,1083.0
549,18.3,513.0,1074.0
550,18.333333333333332,479.0,1067.0
551,18.366666666666667,454.0,1063.0
552,18.4,441.0,1062.0
553,18.433333333333334,435.0,1062.0
554,18.466666666666665,437.0,1062.0
555,18.5,442.0,1065.0
556,18.533333333333335,453.0,1068.0
557,18.566666666666666,469.0,1073.0
558,18.6,491.0,1079.0
559,18.633333333333333,519.0,1086.0
560,18.666666666666668,555.0,1092.0
561,18.7,597.0,1096.0
562,18.733333333333334,646.0,1098.0
563,18.766666666666666,707.0,901.0
564,18.8,750.0,1092.0
565,18.833333333333332,799.0,1080.0
566,18.866666666666667,841.0,1065.0
567,18.9,872.0,1051.0
568,18.933333333333334,892.0,1039.0
569,18.966666666666665,899.0,1034.0
570,19.0,893.0,1035.0
571,19.033333333333335,875.0,1045.0
572,19.066666666666666,845.0,1060.0
573,19.1,804.0,1076.0
574,19.133333333333333,755.0,1091.0
575,19.166666666666668,698.0,1098.0
576,19.2,640.0,1099.0
577,19.233333333333334,585.0,1095.0
578,19.266666666666666,537.0,1085.0
579,19.3,500.0,1076.0
580,19.333333333333332,471.0,1068.0
581,19.366666666666667,452.0,1063.0
582,19.4,441.0,1059.0
583,19.433333333333334,438.0,1060.0
584,19.466666666666665,442.0,1061.0
585,19.5,455.0,1065.0
586,19.533333333333335,475.0,1072.0
587,19.566666666666666,645.0,527.0
588,19.6,533.0,1088.0
589,19.633333333333333,572.0,1094.0
590,19.666666666666668,617.0,1098.0
591,19.7,661.0,1099.0
592,19.733333333333334,707.0,1097.0
